data,ano,mes_numero,dia_semana,dia_semana_numero,fim_semana,uf,regiao,total_acidentes,total_graves_fatais,total_mortos,total_feridos_graves,total_vitimas,taxa_gravidade
2023-07-16,2023,7,domingo,0,True,AC,Norte,1,0,0,0,8,0.0
2023-07-16,2023,7,domingo,0,True,AL,Nordeste,3,0,0,0,3,0.0
2023-07-16,2023,7,domingo,0,True,AM,Norte,2,0,0,0,5,0.0
2023-07-16,2023,7,domingo,0,True,AP,Norte,1,1,1,0,1,1.0
2023-07-16,2023,7,domingo,0,True,BA,Nordeste,18,7,3,4,27,0.388889
2023-07-16,2023,7,domingo,0,True,CE,Nordeste,2,1,0,1,2,0.5
2023-07-16,2023,7,domingo,0,True,DF,Centro-Oeste,2,1,0,1,2,0.5
2023-07-16,2023,7,domingo,0,True,ES,Sudeste,3,1,1,0,3,0.333333
2023-07-16,2023,7,domingo,0,True,GO,Centro-Oeste,10,3,0,6,12,0.3
2023-07-16,2023,7,domingo,0,True,MA,Nordeste,9,5,2,6,25,0.555556
2023-07-16,2023,7,domingo,0,True,MG,Sudeste,29,11,3,12,48,0.37931
2023-07-16,2023,7,domingo,0,True,MS,Centro-Oeste,12,3,0,3,12,0.25
2023-07-16,2023,7,domingo,0,True,MT,Centro-Oeste,10,4,6,6,20,0.4
2023-07-16,2023,7,domingo,0,True,PA,Norte,2,0,0,0,6,0.0
2023-07-16,2023,7,domingo,0,True,PB,Nordeste,6,1,0,1,9,0.166667
2023-07-16,2023,7,domingo,0,True,PE,Nordeste,4,3,1,7,11,0.75
2023-07-16,2023,7,domingo,0,True,PI,Nordeste,2,1,0,4,6,0.5
2023-07-16,2023,7,domingo,0,True,PR,Sul,16,5,1,6,24,0.3125
2023-07-16,2023,7,domingo,0,True,RJ,Sudeste,15,6,4,5,21,0.4
2023-07-16,2023,7,domingo,0,True,RN,Nordeste,5,2,0,2,5,0.4
2023-07-16,2023,7,domingo,0,True,RO,Norte,6,2,0,4,10,0.333333
2023-07-16,2023,7,domingo,0,True,RS,Sul,16,2,1,2,15,0.125
2023-07-16,2023,7,domingo,0,True,SC,Sul,31,7,4,9,35,0.225806
2023-07-16,2023,7,domingo,0,True,SE,Nordeste,2,0,0,0,1,0.0
2023-07-16,2023,7,domingo,0,True,SP,Sudeste,12,3,1,3,11,0.25
2023-07-16,2023,7,domingo,0,True,TO,Norte,3,0,0,0,3,0.0
2023-07-17,2023,7,segunda-feira,1,False,AC,Norte,1,0,0,0,2,0.0
2023-07-17,2023,7,segunda-feira,1,False,AL,Nordeste,1,0,0,0,1,0.0
2023-07-17,2023,7,segunda-feira,1,False,AM,Norte,1,0,0,0,2,0.0
2023-07-17,2023,7,segunda-feira,1,False,BA,Nordeste,9,6,3,5,14,0.666667
2023-07-17,2023,7,segunda-feira,1,False,CE,Nordeste,1,1,0,1,2,1.0
2023-07-17,2023,7,segunda-feira,1,False,DF,Centro-Oeste,4,1,0,1,5,0.25
2023-07-17,2023,7,segunda-feira,1,False,ES,Sudeste,11,3,0,3,13,0.272727
2023-07-17,2023,7,segunda-feira,1,False,GO,Centro-Oeste,6,2,0,2,5,0.333333
2023-07-17,2023,7,segunda-feira,1,False,MA,Nordeste,4,4,2,2,6,1.0
2023-07-17,2023,7,segunda-feira,1,False,MG,Sudeste,19,8,1,9,28,0.421053
2023-07-17,2023,7,segunda-feira,1,False,MS,Centro-Oeste,4,1,1,0,2,0.25
2023-07-17,2023,7,segunda-feira,1,False,MT,Centro-Oeste,10,4,0,6,12,0.4
2023-07-17,2023,7,segunda-feira,1,False,PA,Norte,7,3,3,2,8,0.428571
2023-07-17,2023,7,segunda-feira,1,False,PB,Nordeste,3,3,0,8,17,1.0
2023-07-17,2023,7,segunda-feira,1,False,PE,Nordeste,12,4,2,2,14,0.333333
2023-07-17,2023,7,segunda-feira,1,False,PI,Nordeste,5,2,1,1,6,0.4
2023-07-17,2023,7,segunda-feira,1,False,PR,Sul,20,6,1,6,24,0.3
2023-07-17,2023,7,segunda-feira,1,False,RJ,Sudeste,20,2,1,1,24,0.1
2023-07-17,2023,7,segunda-feira,1,False,RN,Nordeste,4,1,0,1,5,0.25
2023-07-17,2023,7,segunda-feira,1,False,RO,Norte,3,1,0,2,5,0.333333
2023-07-17,2023,7,segunda-feira,1,False,RS,Sul,7,0,0,0,6,0.0
2023-07-17,2023,7,segunda-feira,1,False,SC,Sul,15,4,0,7,25,0.266667
2023-07-17,2023,7,segunda-feira,1,False,SE,Nordeste,1,0,0,0,1,0.0
2023-07-17,2023,7,segunda-feira,1,False,SP,Sudeste,9,0,0,0,11,0.0
2023-07-17,2023,7,segunda-feira,1,False,TO,Norte,1,0,0,0,0,0.0
2023-07-18,2023,7,terça-feira,2,False,BA,Nordeste,7,2,1,1,7,0.285714
2023-07-18,2023,7,terça-feira,2,False,CE,Nordeste,3,1,1,0,3,0.333333
2023-07-18,2023,7,terça-feira,2,False,DF,Centro-Oeste,4,1,0,1,4,0.25
2023-07-18,2023,7,terça-feira,2,False,ES,Sudeste,11,4,1,6,16,0.363636
2023-07-18,2023,7,terça-feira,2,False,GO,Centro-Oeste,8,1,1,2,38,0.125
2023-07-18,2023,7,terça-feira,2,False,MG,Sudeste,17,8,2,9,28,0.470588
2023-07-18,2023,7,terça-feira,2,False,MS,Centro-Oeste,6,4,1,4,10,0.666667
2023-07-18,2023,7,terça-feira,2,False,MT,Centro-Oeste,4,0,0,0,3,0.0
2023-07-18,2023,7,terça-feira,2,False,PB,Nordeste,2,1,0,1,1,0.5
2023-07-18,2023,7,terça-feira,2,False,PE,Nordeste,8,3,0,4,10,0.375
2023-07-18,2023,7,terça-feira,2,False,PI,Nordeste,1,0,0,0,1,0.0
2023-07-18,2023,7,terça-feira,2,False,PR,Sul,17,5,0,5,12,0.294118
2023-07-18,2023,7,terça-feira,2,False,RJ,Sudeste,14,1,1,0,17,0.071429
2023-07-18,2023,7,terça-feira,2,False,RN,Nordeste,3,0,0,0,4,0.0
2023-07-18,2023,7,terça-feira,2,False,RO,Norte,3,2,0,2,4,0.666667
2023-07-18,2023,7,terça-feira,2,False,RS,Sul,9,2,1,1,7,0.222222
2023-07-18,2023,7,terça-feira,2,False,SC,Sul,10,0,0,0,8,0.0
2023-07-18,2023,7,terça-feira,2,False,SE,Nordeste,2,0,0,0,3,0.0
2023-07-18,2023,7,terça-feira,2,False,SP,Sudeste,25,1,0,1,27,0.04
2023-07-18,2023,7,terça-feira,2,False,TO,Norte,1,0,0,0,1,0.0
2023-07-19,2023,7,quarta-feira,3,False,AL,Nordeste,1,0,0,0,0,0.0
2023-07-19,2023,7,quarta-feira,3,False,BA,Nordeste,6,5,1,5,7,0.833333
2023-07-19,2023,7,quarta-feira,3,False,CE,Nordeste,1,1,1,0,2,1.0
2023-07-19,2023,7,quarta-feira,3,False,DF,Centro-Oeste,2,1,0,1,1,0.5
2023-07-19,2023,7,quarta-feira,3,False,ES,Sudeste,6,2,1,1,4,0.333333
2023-07-19,2023,7,quarta-feira,3,False,GO,Centro-Oeste,4,2,1,2,6,0.5
2023-07-19,2023,7,quarta-feira,3,False,MA,Nordeste,3,3,0,3,4,1.0
2023-07-19,2023,7,quarta-feira,3,False,MG,Sudeste,14,2,0,4,21,0.142857
2023-07-19,2023,7,quarta-feira,3,False,MS,Centro-Oeste,4,2,0,2,3,0.5
2023-07-19,2023,7,quarta-feira,3,False,MT,Centro-Oeste,7,0,0,0,9,0.0
2023-07-19,2023,7,quarta-feira,3,False,PA,Norte,1,0,0,0,1,0.0
2023-07-19,2023,7,quarta-feira,3,False,PB,Nordeste,5,2,0,2,6,0.4
2023-07-19,2023,7,quarta-feira,3,False,PE,Nordeste,8,1,0,1,10,0.125
2023-07-19,2023,7,quarta-feira,3,False,PI,Nordeste,5,5,2,3,6,1.0
2023-07-19,2023,7,quarta-feira,3,False,PR,Sul,21,4,4,2,25,0.190476
2023-07-19,2023,7,quarta-feira,3,False,RJ,Sudeste,19,5,0,5,22,0.263158
2023-07-19,2023,7,quarta-feira,3,False,RN,Nordeste,3,1,0,1,3,0.333333
2023-07-19,2023,7,quarta-feira,3,False,RO,Norte,1,0,0,0,0,0.0
2023-07-19,2023,7,quarta-feira,3,False,RS,Sul,10,5,0,5,9,0.5
2023-07-19,2023,7,quarta-feira,3,False,SC,Sul,14,4,1,6,21,0.285714
2023-07-19,2023,7,quarta-feira,3,False,SP,Sudeste,10,2,0,2,9,0.2
2023-07-19,2023,7,quarta-feira,3,False,TO,Norte,2,1,0,1,2,0.5
2023-07-20,2023,7,quinta-feira,4,False,AL,Nordeste,4,3,0,3,5,0.75
2023-07-20,2023,7,quinta-feira,4,False,AM,Norte,1,0,0,0,1,0.0
2023-07-20,2023,7,quinta-feira,4,False,BA,Nordeste,10,2,1,2,12,0.2
2023-07-20,2023,7,quinta-feira,4,False,CE,Nordeste,4,2,0,3,6,0.5
2023-07-20,2023,7,quinta-feira,4,False,DF,Centro-Oeste,4,3,0,3,4,0.75
2023-07-20,2023,7,quinta-feira,4,False,ES,Sudeste,8,1,0,1,6,0.125
2023-07-20,2023,7,quinta-feira,4,False,GO,Centro-Oeste,9,1,0,1,11,0.111111
2023-07-20,2023,7,quinta-feira,4,False,MA,Nordeste,3,2,0,2,4,0.666667
2023-07-20,2023,7,quinta-feira,4,False,MG,Sudeste,16,7,1,9,39,0.4375
2023-07-20,2023,7,quinta-feira,4,False,MS,Centro-Oeste,3,1,2,0,4,0.333333
2023-07-20,2023,7,quinta-feira,4,False,MT,Centro-Oeste,2,0,0,0,1,0.0
2023-07-20,2023,7,quinta-feira,4,False,PB,Nordeste,4,1,1,1,5,0.25
2023-07-20,2023,7,quinta-feira,4,False,PE,Nordeste,3,1,1,0,2,0.333333
2023-07-20,2023,7,quinta-feira,4,False,PI,Nordeste,1,0,0,0,1,0.0
2023-07-20,2023,7,quinta-feira,4,False,PR,Sul,12,3,1,2,8,0.25
2023-07-20,2023,7,quinta-feira,4,False,RJ,Sudeste,17,1,1,0,19,0.058824
2023-07-20,2023,7,quinta-feira,4,False,RN,Nordeste,4,0,0,0,4,0.0
2023-07-20,2023,7,quinta-feira,4,False,RO,Norte,1,0,0,0,0,0.0
2023-07-20,2023,7,quinta-feira,4,False,RS,Sul,7,2,1,1,15,0.285714
2023-07-20,2023,7,quinta-feira,4,False,SC,Sul,20,4,2,4,21,0.2
2023-07-20,2023,7,quinta-feira,4,False,SE,Nordeste,1,0,0,0,2,0.0
2023-07-20,2023,7,quinta-feira,4,False,SP,Sudeste,14,5,0,7,18,0.357143
2023-07-21,2023,7,sexta-feira,5,False,AC,Norte,1,1,0,1,1,1.0
2023-07-21,2023,7,sexta-feira,5,False,AL,Nordeste,1,0,0,0,1,0.0
2023-07-21,2023,7,sexta-feira,5,False,AM,Norte,1,1,0,1,1,1.0
2023-07-21,2023,7,sexta-feira,5,False,BA,Nordeste,11,2,2,1,15,0.181818
2023-07-21,2023,7,sexta-feira,5,False,CE,Nordeste,3,0,0,0,2,0.0
2023-07-21,2023,7,sexta-feira,5,False,DF,Centro-Oeste,5,1,0,1,9,0.2
2023-07-21,2023,7,sexta-feira,5,False,ES,Sudeste,7,1,0,1,7,0.142857
2023-07-21,2023,7,sexta-feira,5,False,GO,Centro-Oeste,3,2,5,3,9,0.666667
2023-07-21,2023,7,sexta-feira,5,False,MA,Nordeste,1,0,0,0,0,0.0
2023-07-21,2023,7,sexta-feira,5,False,MG,Sudeste,36,11,3,11,47,0.305556
2023-07-21,2023,7,sexta-feira,5,False,MS,Centro-Oeste,5,3,1,2,7,0.6
2023-07-21,2023,7,sexta-feira,5,False,MT,Centro-Oeste,5,0,0,0,6,0.0
2023-07-21,2023,7,sexta-feira,5,False,PA,Norte,2,2,1,1,2,1.0
2023-07-21,2023,7,sexta-feira,5,False,PB,Nordeste,3,2,0,2,3,0.666667
2023-07-21,2023,7,sexta-feira,5,False,PE,Nordeste,9,1,1,1,13,0.111111
2023-07-21,2023,7,sexta-feira,5,False,PI,Nordeste,3,1,0,1,4,0.333333
2023-07-21,2023,7,sexta-feira,5,False,PR,Sul,25,7,2,7,33,0.28
2023-07-21,2023,7,sexta-feira,5,False,RJ,Sudeste,10,3,1,3,9,0.3
2023-07-21,2023,7,sexta-feira,5,False,RN,Nordeste,9,3,2,2,15,0.333333
2023-07-21,2023,7,sexta-feira,5,False,RO,Norte,4,1,1,0,4,0.25
2023-07-21,2023,7,sexta-feira,5,False,RS,Sul,9,3,1,2,11,0.333333
2023-07-21,2023,7,sexta-feira,5,False,SC,Sul,31,7,2,8,32,0.225806
2023-07-21,2023,7,sexta-feira,5,False,SE,Nordeste,3,0,0,0,3,0.0
2023-07-21,2023,7,sexta-feira,5,False,SP,Sudeste,17,5,0,5,19,0.294118
2023-07-22,2023,7,sábado,6,True,AL,Nordeste,3,2,1,1,2,0.666667
2023-07-22,2023,7,sábado,6,True,BA,Nordeste,12,4,0,4,14,0.333333
2023-07-22,2023,7,sábado,6,True,CE,Nordeste,4,1,0,1,5,0.25
2023-07-22,2023,7,sábado,6,True,DF,Centro-Oeste,5,0,0,0,7,0.0
2023-07-22,2023,7,sábado,6,True,ES,Sudeste,8,4,1,3,10,0.5
2023-07-22,2023,7,sábado,6,True,GO,Centro-Oeste,11,3,2,2,19,0.272727
2023-07-22,2023,7,sábado,6,True,MA,Nordeste,1,0,0,0,0,0.0
2023-07-22,2023,7,sábado,6,True,MG,Sudeste,30,9,3,7,43,0.3
2023-07-22,2023,7,sábado,6,True,MS,Centro-Oeste,8,2,0,2,10,0.25
2023-07-22,2023,7,sábado,6,True,MT,Centro-Oeste,6,3,2,2,10,0.5
2023-07-22,2023,7,sábado,6,True,PA,Norte,4,2,2,0,3,0.5
2023-07-22,2023,7,sábado,6,True,PB,Nordeste,2,2,0,2,2,1.0
2023-07-22,2023,7,sábado,6,True,PE,Nordeste,11,5,1,7,14,0.454545
2023-07-22,2023,7,sábado,6,True,PI,Nordeste,11,3,2,2,13,0.272727
2023-07-22,2023,7,sábado,6,True,PR,Sul,15,7,5,12,23,0.466667
2023-07-22,2023,7,sábado,6,True,RJ,Sudeste,18,6,4,4,22,0.333333
2023-07-22,2023,7,sábado,6,True,RN,Nordeste,3,1,0,2,4,0.333333
2023-07-22,2023,7,sábado,6,True,RO,Norte,10,3,1,2,13,0.3
2023-07-22,2023,7,sábado,6,True,RS,Sul,20,3,0,3,20,0.15
2023-07-22,2023,7,sábado,6,True,SC,Sul,23,4,2,2,27,0.173913
2023-07-22,2023,7,sábado,6,True,SP,Sudeste,9,2,0,3,12,0.222222
2023-07-22,2023,7,sábado,6,True,TO,Norte,1,1,0,3,4,1.0
2023-07-23,2023,7,domingo,0,True,AL,Nordeste,1,1,1,0,1,1.0
2023-07-23,2023,7,domingo,0,True,AM,Norte,2,1,1,0,2,0.5
2023-07-23,2023,7,domingo,0,True,BA,Nordeste,15,2,3,0,20,0.133333
2023-07-23,2023,7,domingo,0,True,CE,Nordeste,5,3,0,7,7,0.6
2023-07-23,2023,7,domingo,0,True,DF,Centro-Oeste,2,0,0,0,3,0.0
2023-07-23,2023,7,domingo,0,True,ES,Sudeste,4,1,0,1,5,0.25
2023-07-23,2023,7,domingo,0,True,GO,Centro-Oeste,13,5,1,7,21,0.384615
2023-07-23,2023,7,domingo,0,True,MA,Nordeste,6,4,7,2,11,0.666667
2023-07-23,2023,7,domingo,0,True,MG,Sudeste,40,14,2,14,56,0.35
2023-07-23,2023,7,domingo,0,True,MS,Centro-Oeste,9,1,0,1,10,0.111111
2023-07-23,2023,7,domingo,0,True,MT,Centro-Oeste,2,1,0,3,6,0.5
2023-07-23,2023,7,domingo,0,True,PA,Norte,5,3,1,10,14,0.6
2023-07-23,2023,7,domingo,0,True,PB,Nordeste,2,0,0,0,3,0.0
2023-07-23,2023,7,domingo,0,True,PE,Nordeste,14,6,3,5,18,0.428571
2023-07-23,2023,7,domingo,0,True,PI,Nordeste,9,5,3,3,10,0.555556
2023-07-23,2023,7,domingo,0,True,PR,Sul,22,10,4,7,25,0.454545
2023-07-23,2023,7,domingo,0,True,RJ,Sudeste,25,10,3,10,46,0.4
2023-07-23,2023,7,domingo,0,True,RN,Nordeste,5,2,2,0,5,0.4
2023-07-23,2023,7,domingo,0,True,RO,Norte,7,2,0,2,7,0.285714
2023-07-23,2023,7,domingo,0,True,RS,Sul,20,5,1,5,27,0.25
2023-07-23,2023,7,domingo,0,True,SC,Sul,28,8,0,12,36,0.285714
2023-07-23,2023,7,domingo,0,True,SP,Sudeste,18,4,2,2,30,0.222222
2023-07-23,2023,7,domingo,0,True,TO,Norte,3,0,0,0,6,0.0
2023-07-24,2023,7,segunda-feira,1,False,AL,Nordeste,1,1,1,0,1,1.0
2023-07-24,2023,7,segunda-feira,1,False,AM,Norte,1,0,0,0,1,0.0
2023-07-24,2023,7,segunda-feira,1,False,AP,Norte,1,1,0,1,1,1.0
2023-07-24,2023,7,segunda-feira,1,False,BA,Nordeste,15,5,1,5,26,0.333333
2023-07-24,2023,7,segunda-feira,1,False,CE,Nordeste,3,1,1,0,3,0.333333
2023-07-24,2023,7,segunda-feira,1,False,DF,Centro-Oeste,4,1,0,1,4,0.25
2023-07-24,2023,7,segunda-feira,1,False,ES,Sudeste,4,1,0,1,6,0.25
2023-07-24,2023,7,segunda-feira,1,False,GO,Centro-Oeste,12,3,0,3,9,0.25
2023-07-24,2023,7,segunda-feira,1,False,MA,Nordeste,5,0,0,0,3,0.0
2023-07-24,2023,7,segunda-feira,1,False,MG,Sudeste,28,9,3,13,40,0.321429
2023-07-24,2023,7,segunda-feira,1,False,MS,Centro-Oeste,7,1,0,2,6,0.142857
2023-07-24,2023,7,segunda-feira,1,False,MT,Centro-Oeste,6,2,1,1,8,0.333333
2023-07-24,2023,7,segunda-feira,1,False,PA,Norte,2,2,0,3,4,1.0
2023-07-24,2023,7,segunda-feira,1,False,PB,Nordeste,2,2,0,5,8,1.0
2023-07-24,2023,7,segunda-feira,1,False,PE,Nordeste,9,3,1,2,9,0.333333
2023-07-24,2023,7,segunda-feira,1,False,PI,Nordeste,8,4,0,5,11,0.5
2023-07-24,2023,7,segunda-feira,1,False,PR,Sul,12,2,0,2,16,0.166667
2023-07-24,2023,7,segunda-feira,1,False,RJ,Sudeste,10,2,1,1,18,0.2
2023-07-24,2023,7,segunda-feira,1,False,RN,Nordeste,2,0,0,0,2,0.0
2023-07-24,2023,7,segunda-feira,1,False,RO,Norte,4,3,0,3,5,0.75
2023-07-24,2023,7,segunda-feira,1,False,RS,Sul,13,2,1,1,12,0.153846
2023-07-24,2023,7,segunda-feira,1,False,SC,Sul,20,8,3,6,27,0.4
2023-07-24,2023,7,segunda-feira,1,False,SE,Nordeste,1,1,0,1,1,1.0
2023-07-24,2023,7,segunda-feira,1,False,SP,Sudeste,10,3,1,2,10,0.3
2023-07-24,2023,7,segunda-feira,1,False,TO,Norte,2,0,0,0,3,0.0
2023-07-25,2023,7,terça-feira,2,False,AC,Norte,1,0,0,0,0,0.0
2023-07-25,2023,7,terça-feira,2,False,AL,Nordeste,1,0,0,0,1,0.0
2023-07-25,2023,7,terça-feira,2,False,BA,Nordeste,8,4,2,2,10,0.5
2023-07-25,2023,7,terça-feira,2,False,CE,Nordeste,3,2,0,2,4,0.666667
2023-07-25,2023,7,terça-feira,2,False,DF,Centro-Oeste,2,2,0,2,4,1.0
2023-07-25,2023,7,terça-feira,2,False,ES,Sudeste,6,2,1,1,5,0.333333
2023-07-25,2023,7,terça-feira,2,False,GO,Centro-Oeste,7,2,0,2,8,0.285714
2023-07-25,2023,7,terça-feira,2,False,MA,Nordeste,6,2,0,3,7,0.333333
2023-07-25,2023,7,terça-feira,2,False,MG,Sudeste,24,4,1,3,30,0.166667
2023-07-25,2023,7,terça-feira,2,False,MS,Centro-Oeste,5,2,1,1,8,0.4
2023-07-25,2023,7,terça-feira,2,False,MT,Centro-Oeste,2,0,0,0,2,0.0
2023-07-25,2023,7,terça-feira,2,False,PA,Norte,3,0,0,0,4,0.0
2023-07-25,2023,7,terça-feira,2,False,PB,Nordeste,3,0,0,0,2,0.0
2023-07-25,2023,7,terça-feira,2,False,PE,Nordeste,6,0,0,0,4,0.0
2023-07-25,2023,7,terça-feira,2,False,PI,Nordeste,5,3,0,3,6,0.6
2023-07-25,2023,7,terça-feira,2,False,PR,Sul,18,5,2,4,21,0.277778
2023-07-25,2023,7,terça-feira,2,False,RJ,Sudeste,13,5,2,5,21,0.384615
2023-07-25,2023,7,terça-feira,2,False,RN,Nordeste,3,0,0,0,3,0.0
2023-07-25,2023,7,terça-feira,2,False,RO,Norte,1,1,0,1,4,1.0
2023-07-25,2023,7,terça-feira,2,False,RS,Sul,8,1,0,1,7,0.125
2023-07-25,2023,7,terça-feira,2,False,SC,Sul,27,6,0,6,23,0.222222
2023-07-25,2023,7,terça-feira,2,False,SE,Nordeste,2,0,0,0,2,0.0
2023-07-25,2023,7,terça-feira,2,False,SP,Sudeste,13,2,1,1,13,0.153846
2023-07-25,2023,7,terça-feira,2,False,TO,Norte,2,0,0,0,2,0.0
2023-07-26,2023,7,quarta-feira,3,False,AC,Norte,2,1,0,2,4,0.5
2023-07-26,2023,7,quarta-feira,3,False,AL,Nordeste,2,1,1,0,2,0.5
2023-07-26,2023,7,quarta-feira,3,False,BA,Nordeste,10,2,1,1,13,0.2
2023-07-26,2023,7,quarta-feira,3,False,CE,Nordeste,3,0,0,0,7,0.0
2023-07-26,2023,7,quarta-feira,3,False,DF,Centro-Oeste,5,2,1,1,4,0.4
2023-07-26,2023,7,quarta-feira,3,False,ES,Sudeste,6,1,0,1,10,0.166667
2023-07-26,2023,7,quarta-feira,3,False,GO,Centro-Oeste,8,2,1,3,7,0.25
2023-07-26,2023,7,quarta-feira,3,False,MA,Nordeste,1,0,0,0,1,0.0
2023-07-26,2023,7,quarta-feira,3,False,MG,Sudeste,30,13,4,14,54,0.433333
2023-07-26,2023,7,quarta-feira,3,False,MS,Centro-Oeste,3,0,0,0,2,0.0
2023-07-26,2023,7,quarta-feira,3,False,MT,Centro-Oeste,5,0,0,0,4,0.0
2023-07-26,2023,7,quarta-feira,3,False,PA,Norte,3,1,0,1,8,0.333333
2023-07-26,2023,7,quarta-feira,3,False,PB,Nordeste,6,3,2,2,9,0.5
2023-07-26,2023,7,quarta-feira,3,False,PE,Nordeste,5,1,0,1,6,0.2
2023-07-26,2023,7,quarta-feira,3,False,PI,Nordeste,3,1,0,1,3,0.333333
2023-07-26,2023,7,quarta-feira,3,False,PR,Sul,10,2,2,2,12,0.2
2023-07-26,2023,7,quarta-feira,3,False,RJ,Sudeste,18,3,2,1,22,0.166667
2023-07-26,2023,7,quarta-feira,3,False,RN,Nordeste,3,1,0,1,3,0.333333
2023-07-26,2023,7,quarta-feira,3,False,RO,Norte,5,1,0,2,6,0.2
2023-07-26,2023,7,quarta-feira,3,False,RR,Norte,1,0,0,0,1,0.0
2023-07-26,2023,7,quarta-feira,3,False,RS,Sul,5,1,0,1,8,0.2
2023-07-26,2023,7,quarta-feira,3,False,SC,Sul,18,3,2,1,18,0.166667
2023-07-26,2023,7,quarta-feira,3,False,SP,Sudeste,19,1,0,1,17,0.052632
2023-07-27,2023,7,quinta-feira,4,False,AL,Nordeste,1,0,0,0,0,0.0
2023-07-27,2023,7,quinta-feira,4,False,BA,Nordeste,9,3,2,2,12,0.333333
2023-07-27,2023,7,quinta-feira,4,False,CE,Nordeste,6,2,1,1,6,0.333333
2023-07-27,2023,7,quinta-feira,4,False,DF,Centro-Oeste,2,0,0,0,2,0.0
2023-07-27,2023,7,quinta-feira,4,False,ES,Sudeste,10,4,1,3,14,0.4
2023-07-27,2023,7,quinta-feira,4,False,GO,Centro-Oeste,6,1,0,3,5,0.166667
2023-07-27,2023,7,quinta-feira,4,False,MA,Nordeste,2,0,0,0,1,0.0
2023-07-27,2023,7,quinta-feira,4,False,MG,Sudeste,24,7,4,7,38,0.291667
2023-07-27,2023,7,quinta-feira,4,False,MS,Centro-Oeste,1,0,0,0,1,0.0
2023-07-27,2023,7,quinta-feira,4,False,MT,Centro-Oeste,1,0,0,0,1,0.0
2023-07-27,2023,7,quinta-feira,4,False,PA,Norte,2,1,0,1,1,0.5
2023-07-27,2023,7,quinta-feira,4,False,PB,Nordeste,4,2,1,1,6,0.5
2023-07-27,2023,7,quinta-feira,4,False,PE,Nordeste,7,1,0,1,6,0.142857
2023-07-27,2023,7,quinta-feira,4,False,PI,Nordeste,5,2,0,2,6,0.4
2023-07-27,2023,7,quinta-feira,4,False,PR,Sul,18,6,1,7,22,0.333333
2023-07-27,2023,7,quinta-feira,4,False,RJ,Sudeste,24,5,1,4,21,0.208333
2023-07-27,2023,7,quinta-feira,4,False,RN,Nordeste,3,1,0,1,4,0.333333
2023-07-27,2023,7,quinta-feira,4,False,RO,Norte,2,1,1,0,3,0.5
2023-07-27,2023,7,quinta-feira,4,False,RS,Sul,13,3,1,2,12,0.230769
2023-07-27,2023,7,quinta-feira,4,False,SC,Sul,16,3,0,4,20,0.1875
2023-07-27,2023,7,quinta-feira,4,False,SE,Nordeste,1,1,0,1,2,1.0
2023-07-27,2023,7,quinta-feira,4,False,SP,Sudeste,14,3,1,3,16,0.214286
2023-07-27,2023,7,quinta-feira,4,False,TO,Norte,3,0,0,0,3,0.0
2023-07-28,2023,7,sexta-feira,5,False,AL,Nordeste,1,0,0,0,2,0.0
2023-07-28,2023,7,sexta-feira,5,False,AM,Norte,1,0,0,0,0,0.0
2023-07-28,2023,7,sexta-feira,5,False,AP,Norte,1,0,0,0,3,0.0
2023-07-28,2023,7,sexta-feira,5,False,BA,Nordeste,14,3,1,2,14,0.214286
2023-07-28,2023,7,sexta-feira,5,False,CE,Nordeste,4,0,0,0,3,0.0
2023-07-28,2023,7,sexta-feira,5,False,DF,Centro-Oeste,4,0,0,0,4,0.0
2023-07-28,2023,7,sexta-feira,5,False,ES,Sudeste,9,5,1,4,10,0.555556
2023-07-28,2023,7,sexta-feira,5,False,GO,Centro-Oeste,9,3,0,4,11,0.333333
2023-07-28,2023,7,sexta-feira,5,False,MA,Nordeste,4,1,0,1,3,0.25
2023-07-28,2023,7,sexta-feira,5,False,MG,Sudeste,33,10,0,16,43,0.30303
2023-07-28,2023,7,sexta-feira,5,False,MS,Centro-Oeste,9,2,1,1,12,0.222222
2023-07-28,2023,7,sexta-feira,5,False,MT,Centro-Oeste,11,4,2,3,13,0.363636
2023-07-28,2023,7,sexta-feira,5,False,PA,Norte,2,2,3,0,7,1.0
2023-07-28,2023,7,sexta-feira,5,False,PB,Nordeste,3,1,0,4,6,0.333333
2023-07-28,2023,7,sexta-feira,5,False,PE,Nordeste,3,1,0,1,2,0.333333
2023-07-28,2023,7,sexta-feira,5,False,PI,Nordeste,6,3,4,2,11,0.5
2023-07-28,2023,7,sexta-feira,5,False,PR,Sul,22,7,2,6,26,0.318182
2023-07-28,2023,7,sexta-feira,5,False,RJ,Sudeste,18,6,1,6,23,0.333333
2023-07-28,2023,7,sexta-feira,5,False,RN,Nordeste,4,2,0,2,4,0.5
2023-07-28,2023,7,sexta-feira,5,False,RO,Norte,4,3,0,3,3,0.75
2023-07-28,2023,7,sexta-feira,5,False,RS,Sul,14,1,0,1,16,0.071429
2023-07-28,2023,7,sexta-feira,5,False,SC,Sul,18,4,0,4,16,0.222222
2023-07-28,2023,7,sexta-feira,5,False,SE,Nordeste,1,0,0,0,2,0.0
2023-07-28,2023,7,sexta-feira,5,False,SP,Sudeste,15,4,1,3,17,0.266667
2023-07-28,2023,7,sexta-feira,5,False,TO,Norte,3,2,3,1,5,0.666667
2023-07-29,2023,7,sábado,6,True,AC,Norte,1,0,0,0,2,0.0
